id,network_id,degree,trial_maker_id,origin_id,participant_id,sung_pitch1,sung_pitch2,sung_pitch3,sung_pitch4,sung_pitch5,sung_note_durations,peter_tonalness,peter_mode,peter_estimated_key,peter_estimated_tonic,pter_tonal.clarity,pter_tonal.spike,daniel_tonalness,daniel_mode,daniel_estimated_key,m21_key,m21_mode,m21_confidence,m21_key_full
7262,119,11,imitation_chain,3107.0,482.0,60.1814567350742,55.0838164520747,65.6742082955096,59.688039944625,60.5053057812894,"0.627460317460317,0.533673469387755,0.548503401360544,0.604308390022676,0.708299319727891",0.4735719532263177,Major,F#,6,1.269022062380607,0.2235226810006703,0.5067210284233344,major,F#,F,major,0.2810693506586258,F major
166,120,1,imitation_chain,120.0,7.0,57.4312312889853,65.1564159608005,69.190033046067,60.0950421279899,56.561296099131,"0.165079365079365,0.727687074829932,0.191428571428572,0.234965986394558,1.15589569160998",0.7362280155141736,Minor,A,9,1.152633075778589,0.244961229447417,0.7358185415386058,minor,a,F,major,0.6798748337315682,F major
1056,120,2,imitation_chain,286.0,68.0,47.8762676560965,52.3954733603754,56.0058774148395,51.1506901473732,45.4571540688466,"0.598095238095238,1.18965986394558,0.222517006802721,0.231791383219954,0.966371882086168",0.6283323584465698,Minor,A,9,1.5008880986677593,0.2205875247974112,0.5566952123451862,minor,a,A-,major,0.3769530921082135,A- major
1164,120,3,imitation_chain,671.0,76.0,57.4814307184174,62.1127182418702,66.0769731824344,55.0206528147322,60.6283253478856,"0.823197278911565,0.893560090702948,0.387052154195012,0.522426303854876,1.23888888888889",0.8914211405630773,Minor,F#,6,1.594046018757073,0.2568260944675999,0.9020704234884716,minor,f#,D,major,0.70768109730003,D major
1946,120,4,imitation_chain,716.0,115.0,57.1683839872286,60.898967422065,65.652633278394,53.9218466063374,60.1983925696714,"0.660839002267574,0.788367346938776,0.382154195011338,0.406462585034014,0.845918367346939",0.6255110795588288,Minor,F#,6,1.7312855318616658,0.2938354678854884,0.6330180114116835,minor,f#,F#,minor,0.5620013101374423,F# minor
2055,120,5,imitation_chain,1103.0,123.0,54.4731617994591,58.4047788377184,64.6371420934455,53.2034754028214,57.4555433897316,"0.578956916099773,0.638548752834467,0.340566893424036,0.567823129251701,0.580839002267574",0.5337088991663571,Major,F,5,1.1631594041444393,0.1840315263733275,0.5706325951146678,major,F,E-,minor,0.4093808006954159,E- minor
2493,120,6,imitation_chain,1165.0,144.0,53.9060945344044,58.3134062138071,64.3240478760106,54.5061399631289,58.4982233466552,"0.636349206349206,0.568662131519275,0.30578231292517,0.590861678004535,0.69562358276644",0.3414491094158098,Minor,A#,10,1.1457982348716524,0.1734148134982403,0.315172607574041,minor,a#,E-,major,0.35887736313684476,E- major
3093,120,7,imitation_chain,1296.0,206.0,55.6141304959499,59.2729694036726,64.2439674847901,55.2527714469295,59.0353889573457,"0.637845804988662,0.65015873015873,0.478458049886622,0.464761904761905,0.777120181405896",0.8064293051980602,Major,E,4,1.1315860345978652,0.2206660303012636,0.8248898373429832,major,E,E,major,0.6390786433593686,E major
3817,120,8,imitation_chain,1542.0,259.0,55.3517506480329,58.5747106034757,64.4189852059387,52.232254038337,59.60220025921221,"0.671111111111111,0.684036281179138,0.513106575963719,0.566371882086167,0.845850340136055",0.853788781155646,Minor,E,4,1.1108949939141084,0.250475867690171,0.8496159250136612,minor,e,C,major,0.6793733295414777,C major
5188,120,9,imitation_chain,1815.0,355.0,56.3889215522362,59.1656491219933,64.2583491150376,52.5043817797607,58.3736784808314,"0.706984126984127,0.823582766439909,0.913492063492064,0.833083900226757,0.949750566893424",0.4842079033972596,Major,E,4,1.0457486521769002,0.2164475544175267,0.5176301303531828,major,E,E,major,0.3799597043310028,E major
5521,120,10,imitation_chain,2368.0,371.0,57.2946368871773,60.2497036376813,64.6822740493305,54.6443536706698,59.7404177064256,"0.787777777777778,0.742789115646258,0.76734693877551,0.833424036281179,1.29639455782313",0.8475462437769083,Major,F,5,1.1782907073463416,0.2267259976739119,0.862264361417375,major,F,F,major,0.8738929631863573,F major
5751,120,11,imitation_chain,2561.0,383.0,54.4305244277494,59.1539793512693,66.2712832568096,54.37505597455,59.3182425349007,"0.683038548752834,0.787936507936508,0.743990929705215,0.729501133786848,0.869160997732426",0.7346045633949158,Major,B,11,1.0672556149644912,0.1946669793448734,0.7321555811749314,major,B,B,major,0.6408653889588346,B major
74,121,1,imitation_chain,121.0,7.0,56.9899608813051,55.1129250227633,65.7901671807367,60.643250241994,56.7124930022846,"0.257278911564626,0.22907029478458,0.743990929705215,0.523628117913832,0.764353741496599",0.7491235390865317,Minor,F#,6,1.1706276120436585,0.27191954541933,0.7809121927440026,minor,f#,D,major,0.6133751480333537,D major
282,121,2,imitation_chain,244.0,19.0,56.4266208312108,53.1158024083821,65.7795465072068,60.3629634815362,56.093363885033,"0.533469387755102,0.539637188208616,0.467823129251701,0.662063492063492,1.02947845804989",0.5217534864528233,Major,G#,8,1.0268633092683697,0.1710288765145893,0.479514065122038,minor,g#,C#,major,0.6133751480333537,C# major
548,121,3,imitation_chain,316.0,32.0,56.6105843349141,53.3042059405695,65.2903421902053,57.1116664459648,58.3501637230726,"0.622086167800453,0.504671201814059,0.698253968253968,0.661292517006802,0.811541950113379",0.7137971329639151,Major,F,5,1.21366712422178,0.2196480962005509,0.7267538410577695,major,F,F,major,0.6011004976243809,F major
1210,121,4,imitation_chain,429.0,80.0,57.2293404614765,53.2237180885042,65.2889474043565,57.0740589546416,58.2555754962698,"0.557369614512472,0.498208616780046,0.84718820861678,0.695804988662131,1.16866213151927",0.7137971329639151,Major,F,5,1.21366712422178,0.2196480962005509,0.7267538410577695,major,F,F,major,0.6011004976243809,F major
2053,121,5,imitation_chain,744.0,123.0,57.6003835753404,54.3635306409957,65.6084627829491,57.4837181193039,58.3267339287939,"0.500022675736961,0.533038548752835,0.744149659863946,0.603219954648526,1.24965986394558",0.6135697096406628,Minor,A#,10,1.070417303579209,0.2082525629294071,0.5994793982383152,minor,a#,E-,minor,0.45774921397155627,E- minor
2090,121,6,imitation_chain,1163.0,121.0,55.5767644889146,50.8990953216547,65.5996674384219,58.8285151131096,56.0063710929276,"0.452993197278912,0.243900226757369,0.720793650793651,0.465532879818594,0.511065759637188",0.6810054658926403,Minor,G#,8,1.3194386976634125,0.1879077586309342,0.6453183972446166,minor,g#,G#,minor,0.6828277690547612,G# minor
3990,121,7,imitation_chain,1189.0,268.0,57.5093147305477,52.1712982837646,64.4048944680342,58.2438111699832,55.6007716130098,"0.465124716553288,0.516689342403628,0.709478458049887,0.477278911564626,0.602925170068027",0.480512708261734,Major,E,4,1.207077463221249,0.2281830237979795,0.4953771847243668,major,E,C#,minor,0.22183828744781015,C# minor
4794,121,8,imitation_chain,1889.0,329.0,46.4568230933635,40.811498310051,51.7106982474235,46.3208287725516,44.0690516530423,"0.610204081632653,0.387641723356009,0.831383219954649,0.402244897959184,0.522675736961451",0.3836664288340741,Minor,G#,8,1.0835461716007058,0.1664512971902162,0.3984725393065327,major,E,E-,major,0.4593799848567289,E- major
6231,121,9,imitation_chain,2186.0,424.0,58.9511055313,54.5908535426512,63.6442332671585,59.0719637624823,56.8903346541518,"0.633673469387755,0.475555555555556,0.870907029478458,0.477369614512472,0.891746031746032",0.7535139682204737,Major,E,4,1.1147861296846655,0.1652572692935877,0.7765399510825595,major,E,E,minor,0.817008640229971,E minor
6383,121,10,imitation_chain,2791.0,431.0,59.175663791331,54.6094371828828,63.791260910179,58.8830047537511,56.6445949354523,"0.511995464852608,0.506077097505669,0.720907029478458,0.454444444444445,0.787981859410431",0.7535139682204737,Major,E,4,1.1147861296846655,0.1652572692935877,0.7765399510825595,major,E,E,minor,0.817008640229971,E minor
6617,121,11,imitation_chain,2864.0,444.0,47.6979922775568,43.2828662108882,51.0822505804394,43.383344762822,47.2593827719649,"0.564512471655329,0.480907029478458,0.623968253968254,0.498956916099773,0.552562358276644",0.6892461204374513,Minor,C,0,1.7463003814365758,0.2200993184053188,0.6923460879203767,minor,c,C,minor,0.5874393169827278,C minor
510,122,1,imitation_chain,122.0,32.0,66.5867145309682,57.3598189005927,54.5157529865282,62.7387623430726,62.5009524877804,"0.732993197278912,0.799478458049887,0.867777777777777,0.743537414965986,0.685918367346939",0.6353442240981323,Minor,G,7,1.147496477798574,0.2211241243660729,0.6298223319762312,minor,g,C,minor,0.4765148714655477,C minor
979,122,2,imitation_chain,406.0,64.0,65.9504889781434,58.5407486536574,56.8904813187105,57.8143134686159,64.4013507419974,"0.560022675736961,0.373832199546485,0.442517006802721,0.327074829931973,0.709546485260772",0.7331156149929308,Major,A,9,1.193098859836465,0.1860531649099672,0.7085327768569984,major,A,E,minor,0.5736246171127578,E minor
1420,122,3,imitation_chain,639.0,85.0,65.5782932512268,58.7780916506095,57.0838709027669,58.6223998523368,63.939121204293,"0.548458049886621,0.408208616780045,0.545895691609977,0.361587301587302,0.813287981859411",0.7553461883101439,Major,A,9,1.0836268101992603,0.1684003899513204,0.731060507857985,major,A,E,minor,0.7661339300906919,E minor
1986,122,4,imitation_chain,867.0,117.0,66.5931459847366,62.3696048352255,57.0982226407307,59.5633119548432,61.7892788209997,"0.779092970521542,0.432222222222222,0.797074829931973,0.420045351473923,1.07807256235828",0.8149237981918134,Major,D,2,1.1818563833901397,0.1739319326646691,0.8070901588239058,major,D,G,minor,0.7661339300906919,G minor
3911,122,5,imitation_chain,1126.0,262.0,65.8923750256138,59.8915911834295,57.0377585521085,54.2516015352273,63.1592481842589,"0.905419501133787,0.408163265306122,1.12818594104308,0.464036281179138,0.973356009070295",0.5256024427106336,Minor,F#,6,1.1002853410050029,0.2436633172218002,0.5181706851389942,minor,f#,B,major,0.36003522150659395,B major
4653,122,6,imitation_chain,1840.0,320.0,64.0444321807226,61.5599850062913,53.8293075682354,58.8202268910215,63.1286915721396,"0.869909297052154,0.570249433106576,0.762947845804988,0.477097505668934,0.996643990929705",0.5988263876381932,Minor,D#,3,1.036047735488796,0.1947349121158327,0.5796631925465914,minor,d#,B,minor,0.6396778276486764,B minor
4839,122,7,imitation_chain,2146.0,334.0,66.6270467869993,61.395449379544,57.9660479353241,54.9759718454054,64.4102601671662,"0.825215419501134,0.795646258503401,0.649433106575964,0.717165532879818,1.06614512471655",0.5256024427106336,Minor,G,7,1.100285341005003,0.2436633172218001,0.5183024966136005,minor,g,C,major,0.3600352215065939,C major
5336,122,8,imitation_chain,2222.0,360.0,55.699409819378,51.0779237961413,48.086554554203,43.6781652996614,50.775530662076,"0.867800453514739,0.935124716553288,0.817913832199546,0.838458049886621,1.04965986394558",0.8350756231008084,Major,G#,8,1.1184876432455737,0.2343175639392096,0.8469892522759085,major,G#,A-,major,0.774863712893093,A- major
7140,122,9,imitation_chain,2455.0,475.0,55.6156493748933,51.2157248529926,47.9544183662503,43.4528451454234,51.2649624838357,"0.694784580498866,0.681020408163265,0.599092970521542,0.445351473922903,1.13056689342404",0.8368447652778029,Minor,C,0,1.0752795223998264,0.2409550185593281,0.8059197146031296,minor,c,A-,major,0.7152657940577746,A- major
7156,122,10,imitation_chain,3221.0,476.0,65.2294140527482,60.5687970087921,57.3350859740472,53.5905746941866,60.4284763374068,"0.594444444444444,0.673582766439909,0.638299319727891,0.613854875283447,0.84689342403628",0.7249237992929006,Major,F,5,1.014720066010929,0.22116137351093,0.7520519678321063,major,F,F,major,0.3769530921082134,F major
7539,122,11,imitation_chain,3237.0,500.0,65.3562109262672,60.4780391281047,53.4806811685233,55.8133186279237,60.3407660251144,"0.490634920634921,0.465918367346939,0.464149659863946,0.360839002267573,0.95063492063492",0.8067934712006416,Minor,F,5,1.0004458393048865,0.1998658296183978,0.8075427503583924,major,F,F,minor,0.747274132843542,F minor
175,123,1,imitation_chain,123.0,5.0,63.376113667286,57.7430067262179,54.6905394593552,59.0343874961793,59.5248416416874,"0.317301587301587,0.891882086167801,0.349206349206349,0.858072562358277,0.500816326530612",0.8698557601741438,Minor,C,0,1.3991373823472226,0.2255877335772123,0.8835292683763142,minor,c,E-,major,0.5423166817760022,E- major
666,123,2,imitation_chain,290.0,42.0,56.6197118797358,48.5211748856446,43.3552601787408,48.5758881491398,50.6826533294361,"0.372358276643991,0.841383219954648,0.213378684807256,0.888571428571428,0.53219954648526",0.3703130029265425,Minor,G,7,1.0259636173332978,0.2289625465310372,0.3349698846115953,major,D#,F#,minor,0.2732915847436116,F# minor
1291,123,3,imitation_chain,490.0,78.0,66.7989162337997,61.4491271959466,55.3820565236977,59.7049644912382,60.9902299536295,"0.329342403628118,0.57015873015873,0.326281179138322,0.580612244897959,0.408140589569161",0.4729485969980188,Major,G,7,1.1667340299773077,0.2464260510469423,0.4702885484450084,major,G,C,major,0.2750450674855284,C major
1296,123,4,imitation_chain,786.0,81.0,56.9350503991018,49.9334392117388,45.1848246638098,47.5771573137392,48.7070203475766,"0.326530612244898,0.450226757369615,0.262857142857143,0.425759637188209,0.495328798185941",0.7344047452453993,Major,A,9,1.3495288127890657,0.2391428018767245,0.7367157773009517,major,A,A,minor,0.4863247261832883,A minor
1438,123,5,imitation_chain,790.0,85.0,56.8356902424452,50.1959719646343,47.0234992822625,50.2575437663731,51.0422028544097,"0.392108843537415,0.520884353741497,0.213174603174603,0.496825396825397,0.5781179138322",0.3784223161214997,Minor,B,11,1.1036562056907082,0.1525137272347296,0.3326352363808287,major,D,G,major,0.5936916829638336,G major
1661,123,6,imitation_chain,878.0,101.0,51.7229218743869,44.4497310948975,41.9010266737964,43.8562830183106,46.1497905821097,"0.3359410430839,0.50374149659864,0.214399092970522,0.326689342403628,0.321360544217687",0.4433943542471975,Major,F#,6,1.4122901663154248,0.1863212541289543,0.3817890899466776,major,F#,C#,minor,0.5213027369480366,C# minor
2500,123,7,imitation_chain,968.0,153.0,52.1978342189712,44.8833253951634,41.7576047731825,44.7790710546633,46.8427016143406,"0.26702947845805,0.586643990929706,0.248956916099773,0.319977324263039,0.41328798185941",0.7075300035293431,Major,E,4,1.0053313733179905,0.1461203027673697,0.7554666006587126,major,E,D,major,0.721056040028123,D major
4207,123,8,imitation_chain,1300.0,290.0,52.2850965165266,45.2441683317148,41.737744768604,45.6376973635057,47.6726702145396,"0.278979591836735,0.725102040816327,0.249342403628118,0.344263038548753,0.587981859410431",0.391310189773058,Major,C,0,1.0669848566587736,0.1831988203051991,0.4332482666972019,major,C,A,minor,0.34657046693243626,A minor
5517,123,9,imitation_chain,1944.0,371.0,63.2303379647821,57.5078316738838,54.2989032418611,57.8836960202874,62.0939896627577,"0.305170068027211,0.821859410430839,0.336734693877551,0.322267573696145,0.777392290249433",0.6892461204374514,Minor,D#,3,1.746300381436576,0.2200993184053188,0.6811510561024811,minor,d#,E-,minor,0.5874393169827277,E- minor
5833,123,10,imitation_chain,2557.0,383.0,63.1250210410246,57.2996369135014,54.1847604632921,57.5018884950131,62.6012603762562,"0.404784580498866,0.707664399092971,0.314240362811791,0.384693877551021,0.628321995464853",0.846095665102864,Minor,D#,3,1.660983288979851,0.2867306084523944,0.838729086088848,minor,d#,E-,minor,0.5620013101374423,E- minor
5909,123,11,imitation_chain,2654.0,398.0,63.543668370079,58.2393990187699,53.17483699253,56.9352104205434,62.9253861321975,"0.305600907029479,0.644943310657596,0.267596371882086,0.280430839002267,0.628004535147393",0.3690050625286882,Major,A#,10,1.0952685796780028,0.1763555039686128,0.3496114279039078,major,D#,D,minor,0.30941729899202847,D minor
370,124,1,imitation_chain,124.0,27.0,61.8326701375843,53.8427074720146,54.3075803080071,59.9905219158334,66.7967963887148,"0.346394557823129,0.475442176870748,0.636825396825397,0.385374149659864,0.306077097505668",0.5633504016917141,Major,D,2,1.078738744295668,0.1873022051385769,0.593644178168934,major,G,D,major,0.4341398745894197,D major
513,124,2,imitation_chain,349.0,34.0,54.9695338109928,47.1305996194795,49.6098696269443,52.4127800342346,55.4673500286981,"0.429773242630385,0.305578231292517,0.499637188208617,0.34766439909297,0.533696145124716",0.8821212244008334,Major,G,7,1.2663127885293073,0.2275292707196713,0.873691058864314,major,G,G,major,0.6978979185115386,G major
977,124,3,imitation_chain,407.0,64.0,65.8195106637905,60.3774634083627,64.9553832255263,60.9406661332097,64.747775322539,"0.54390022675737,0.335034013605442,0.444263038548753,0.270748299319728,0.479092970521542",0.6005797516171432,Minor,F,5,1.0564055196537352,0.2113207668133596,0.5941127827193771,minor,f,B-,minor,0.5620034103034125,B- minor
1954,124,4,imitation_chain,637.0,115.0,65.3725580911983,60.3555558628509,64.3996782597382,60.0906046161468,64.8544906988653,"0.478956916099773,0.281473922902494,0.490544217687075,0.270090702947846,0.559410430839002",0.660399563084401,Major,F,5,1.0571199683728878,0.2318170059768576,0.6568310498210003,major,F,F,major,0.575716835067365,F major
2570,124,5,imitation_chain,1108.0,144.0,64.9965333314876,59.6874527108986,64.3732778581641,59.9473290659745,65.0899325707346,"0.502131519274376,0.258185941043084,0.548072562358277,0.247097505668934,0.802108843537415",0.660399563084401,Major,F,5,1.0571199683728878,0.2318170059768576,0.6568310498210003,major,F,F,major,0.575716835067365,F major
