id,network_id,degree,trial_maker_id,origin_id,participant_id,sung_pitch1,sung_pitch2,sung_pitch3,sung_pitch4,sung_pitch5,sung_note_durations,peter_tonalness,peter_mode,peter_estimated_key,peter_estimated_tonic,pter_tonal.clarity,pter_tonal.spike,daniel_tonalness,daniel_mode,daniel_estimated_key
5514,23,8,imitation_chain,2252,371,55.1095329597777,57.3595823408499,62.2124150687006,57.4626267670476,55.3249458111574,"0.602630385487528,0.592267573696145,0.589229024943311,0.638480725623583,1.05238095238095",0.8269341834894298,Major,G,7,1.1099757051811006,0.20773734354567247,0.8294515397408425,major,G
6399,23,9,imitation_chain,2554,431,55.9503682341735,58.2517569107689,62.6604812827408,57.6915237280353,55.764111632397,"0.59124716553288,0.671133786848073,0.581678004535148,0.579977324263039,0.902199546485261",0.8269341834894294,Major,G#,8,1.1099757051811,0.20773734354567236,0.8294303820997434,major,G#
6606,23,10,imitation_chain,2878,442,46.0456851096581,49.8045689178196,52.4461968260896,45.7831508889123,44.0557067379947,"0.482222222222222,0.491156462585034,0.55514739229025,0.49390022675737,0.792403628117913",0.37626616851520617,Minor,G#,8,1.054585295106072,0.20327888016686715,0.3905420407952657,major,E
6704,23,11,imitation_chain,2972,452,59.4859654876242,62.5889645780496,64.5088282294256,59.4623947042653,56.1456105577661,"0.611315192743764,0.605419501133787,0.628843537414966,0.581428571428572,1.69884353741497",0.6042688203489505,Minor,G#,8,1.2654168357243576,0.24355445860254935,0.5577826152089416,minor,g#
185,24,1,imitation_chain,24,9,66.5485517976636,58.2472912276856,61.4061165493561,56.0823184772111,62.6399789562379,"0.318004535147392,0.765011337868481,0.339297052154195,0.995170068027211,1.13566893424036",0.5025940221488641,Major,D#,3,1.182713019919921,0.163748097969316,0.5048156393769163,major,D#
920,24,2,imitation_chain,295,62,65.6199572297393,58.9110686672691,64.6970515870489,57.9818925044715,62.7211451858138,"0.306303854875284,0.869818594104308,0.259591836734693,0.673378684807256,1.04344671201814",0.7495900067004572,Minor,D#,3,1.890473691745882,0.2477689021515056,0.7375914157668545,minor,d#
1445,24,3,imitation_chain,600,87,54.3388474039505,49.3049983920472,53.1589568839731,47.3860353982953,52.8106496543084,"0.279206349206349,0.922947845804989,0.267369614512472,0.737052154195011,0.670408163265306",0.5262070621410783,Minor,F,5,1.1083936171308273,0.1971438878454686,0.5261027027827666,minor,f
1652,24,4,imitation_chain,883,101,53.5004612575481,49.1747813241404,53.087710443941,46.3677364070324,51.7565197065344,"0.302131519274376,0.733242630385488,0.267596371882086,0.67827664399093,0.693356009070294",0.2438572794798816,Minor,F#,6,1.041028240181068,0.10601413730459452,0.25526563923126305,minor,f#
2567,24,5,imitation_chain,965,145,52.0444621878342,46.1110659448025,49.9688823336147,46.0599623307947,51.8475212818949,"0.301655328798186,0.598548752834467,0.243310657596372,0.679591836734693,0.959092970521541",0.4900660383819163,Minor,E,4,1.177845371798124,0.1800025444101321,0.5074147678041787,minor,e
3355,24,6,imitation_chain,1336,222,51.6259271805172,44.924251582679,52.2023857211681,44.1735917672155,49.6739988711175,"0.382426303854875,0.678571428571428,0.347482993197279,0.677619047619047,0.622789115646258",0.5495533116671971,Minor,E,4,1.0022665130551183,0.15936876811455977,0.561652708222574,minor,e
3695,24,7,imitation_chain,1650,252,62.211328231654,55.4968317538075,62.4110958691334,55.2725973656488,59.6535330992286,"0.305419501133787,0.563764172335601,0.270748299319728,0.591383219954649,0.518866213151928",0.6292082446406566,Major,G,7,1.1073746303534084,0.16220816417270612,0.6120280680226483,major,G
4242,24,8,imitation_chain,1765,290,50.7388141664747,43.4586069824798,50.148352453937,43.3117092611221,47.0914569945044,"0.35907029478458,0.597301587301587,0.289342403628118,0.550544217687075,1.08340136054422",0.6074292966005436,Minor,B,11,1.1677956258466937,0.18596863491893548,0.5874358185868593,minor,b
5093,24,9,imitation_chain,1957,349,54.1986096129203,49.8552426525918,54.44815185508,51.1323717184038,54.3315229593411,"0.412743764172335,0.657074829931973,0.406303854875283,0.600702947845805,0.694648526077098",0.6746304556039813,Minor,F#,6,1.0120730830497908,0.2268246843634289,0.6753335611378135,minor,f#
5440,24,10,imitation_chain,2315,369,66.7556780935208,61.9044881595211,66.0831168258932,62.7307954968128,66.274485484657,"0.39859410430839,0.639591836734694,0.514104308390023,0.627641723356009,0.963854875283447",0.5309001382177706,Minor,F#,6,1.0463971080304972,0.19003776151708418,0.5290261191060799,minor,f#
5978,24,11,imitation_chain,2494,398,67.3426917514614,61.4462269228741,67.2801922886397,61.4121087065258,64.8431535770038,"0.43578231292517,0.616077097505669,0.479637188208617,0.581655328798186,0.90390022675737",0.49834876042974124,Minor,G,7,1.1652901886429061,0.18429519295232988,0.5115252897700231,minor,g
683,25,1,imitation_chain,25,45,58.1530605890685,59.9543632863788,57.145302465283,56.9992399367813,58.1119961560889,"1.19163265306122,0.373650793650794,0.868662131519274,0.776439909297053,0.592380952380952",0.5082015963393413,Major,A#,10,1.0106922049037876,0.2063282860626333,0.5123074525436692,major,A#
1007,25,2,imitation_chain,497,65,59.0540919489878,60.3214185766498,58.4655422386457,56.5789354390648,58.8676161665587,"1.3024716553288,0.304739229024944,0.592335600907029,0.764308390022676,1.56102040816327",0.5091020399884938,Minor,B,11,1.0615475721016028,0.23759155824497968,0.5117662716606377,minor,b
1327,25,3,imitation_chain,654,83,58.8958201220875,60.1112598347118,59.2356302080858,57.2813870458051,59.1398928553461,"0.868299319727891,0.327233560090703,0.753650793650794,0.464807256235827,1.01877551020408",0.6532862346116703,Minor,B,11,1.0307104345380727,0.23108915644513056,0.6530474320269838,minor,b
2052,25,4,imitation_chain,815,123,58.6185630957028,59.2498372545787,58.4357612020873,57.303938763071,58.2998628592762,"0.834897959183673,0.396553287981859,0.788231292517007,0.488253968253968,0.783628117913832",0.4668796157370449,Minor,A#,10,1.035335319221041,0.1882594516813909,0.46290351867903506,minor,a#
3235,25,5,imitation_chain,1162,218,58.8709241057845,60.5780841743878,58.907020392506404,55.4003260012264,58.5213736229633,"0.696485260770975,0.270362811791383,0.638888888888889,0.269024943310657,0.800385487528345",0.6913505295245873,Minor,B,11,1.0353176329092406,0.23445436813927337,0.6906593224190154,minor,b
3334,25,6,imitation_chain,1596,220,59.1833835416163,60.761462929189904,58.341765256538,54.4298362460989,58.6246833444809,"1.04963718820862,0.454875283446712,0.845963718820862,0.440861678004535,1.0075283446712",0.6117893743186588,Major,B,11,1.0393183707932752,0.22704185480323721,0.6106400775281268,major,B
3485,25,7,imitation_chain,1641,228,47.088094367815,50.5202024562814,47.5893819200913,43.0719952154367,47.1897699869198,"0.956303854875283,0.323922902494331,0.853242630385487,0.365578231292517,1.04854875283447",0.4810908516639246,Major,B,11,1.0433136588337113,0.17695764182764068,0.48099728749027665,major,B
3524,25,8,imitation_chain,1700,235,58.8124202020155,62.9766498219941,60.7832204459387,53.4689514122478,58.4014256600833,"0.880181405895692,0.351269841269841,0.972993197278911,0.347551020408163,0.77687074829932",0.6529122319081585,Minor,A#,10,1.3000872882954295,0.21705704593299968,0.644621021587241,minor,a#
4012,25,9,imitation_chain,1734,266,58.1644834346303,62.4601306075599,60.3679302783254,54.7446058779281,58.3866075876208,"0.725759637188209,0.397437641723356,0.696780045351474,0.486575963718821,1.08804988662131",0.6723834644736802,Major,A#,10,1.2648034475222303,0.21175310337087022,0.6692642684399114,major,A#
4588,25,10,imitation_chain,1900,319,58.4726058686871,62.4715847228189,60.34618498628,54.9624044186831,58.4435196610605,"0.627324263038549,0.593832199546485,0.604603174603175,0.591473922902494,0.684875283446711",0.6723834644736802,Major,A#,10,1.2648034475222303,0.21175310337087022,0.6692642684399114,major,A#
4975,25,11,imitation_chain,2103,341,57.6812305813865,63.2627468277116,60.8660486173901,53.027587991517,58.7426448033677,"0.3159410430839,0.421315192743764,0.512380952380952,0.360362811791383,0.679931972789116",0.5618775497047666,Minor,A#,10,1.1337478863938886,0.18999500900359717,0.5544163415358688,minor,a#
1416,26,1,imitation_chain,26,85,60.1899787216085,59.968307061911,55.8949958532652,55.2401777981481,56.1660429673748,"0.650816326530612,0.593378684807256,0.326009070294785,0.822244897959184,0.476666666666667",0.7193363932694524,Major,G#,8,1.347398988545351,0.23715229833425894,0.7157030991637203,major,G#
4046,26,2,imitation_chain,864,268,60.4876307597229,60.5026640456041,56.1338812741623,55.5284346978507,56.7198987701656,"0.754739229024943,0.812358276643991,0.407165532879819,0.879433106575963,0.776621315192744",0.4900841422098034,Major,G#,8,1.0211665752024506,0.17094324259071206,0.4890074207382748,minor,a
4635,26,3,imitation_chain,1913,318,60.5393712308955,60.443845766041,55.2851574921504,52.2125966059163,56.6693701005191,"0.696530612244898,0.634104308390023,0.406780045351474,0.486507936507937,0.776031746031747",0.40514387233880894,Major,A,9,1.0557709577154004,0.14794098204043005,0.4094329050502288,major,A
4775,26,4,imitation_chain,2137,329,48.1861253429169,48.0960227053446,43.3423565489825,42.8494684447002,46.1741187619459,"0.767278911564626,0.667981859410431,0.515986394557823,0.203628117913832,0.6440589569161",0.6944221720108573,Minor,G,7,1.199273469533885,0.17447805263319713,0.6691297376113369,minor,g
4807,26,5,imitation_chain,2178,333,48.3572939585537,48.5722752646914,45.675645034419,41.4527240550376,44.8165888073474,"0.772857142857143,0.761156462585034,0.654331065759637,0.524036281179139,0.849795918367347",0.5503995929164384,Major,F,5,1.114499095184282,0.1932884366537922,0.538915662402358,major,F
4942,26,6,imitation_chain,2199,341,61.0908032864051,60.8877513040486,57.926425302156,54.1957716530859,59.1799609016364,"0.737687074829932,0.811337868480726,0.384444444444444,0.395102040816326,0.869092970521542",0.6141228308973308,Major,F#,6,1.0521273629694614,0.19440651246668875,0.6070508745519856,major,F#
5271,26,7,imitation_chain,2256,361,60.8688692884688,60.8329820900222,57.4408164522001,53.3513334934057,59.0582933168731,"0.754829931972789,0.858458049886621,0.418548752834467,0.405963718820862,0.777052154195011",0.5390271799405697,Major,A,9,1.2676390252914642,0.1795901266219688,0.5312857590910135,major,A
5334,26,8,imitation_chain,2413,363,60.5023939119001,60.7615790550112,57.3338092323513,53.2399759215406,58.4294133078058,"0.915873015873016,0.777596371882086,0.430702947845805,0.325034013605442,0.765442176870748",0.676534095714686,Minor,A#,10,1.7843380843059131,0.24025078215761353,0.6788924068360216,minor,a#
5477,26,9,imitation_chain,2454,369,61.1647903499778,61.283079621644,57.2231903271143,52.8572223519286,57.9883817753439,"0.911269841269841,0.892517006802721,0.349614512471655,0.439206349206349,0.719024943310657",0.676534095714686,Minor,A#,10,1.7843380843059131,0.24025078215761353,0.6788924068360216,minor,a#
6748,26,10,imitation_chain,2527,451,61.4884888909151,61.3629531644013,56.0928599989232,53.2734345080673,56.2126563178382,"0.719297052154195,0.80015873015873,0.303038548752834,0.383038548752834,0.660294784580499",0.7533851144040316,Major,C#,1,1.0699654683464601,0.20063376513405567,0.7678562843887949,major,C#
7157,26,11,imitation_chain,3040,476,60.9529667671337,61.0789018861688,56.9575028222858,53.1006664566477,56.5393148796597,"0.738299319727891,0.616462585034014,0.326780045351474,0.301814058956916,0.568820861678005",0.7061527830415755,Major,A,9,1.348722865327426,0.22641964721334037,0.7044460759546666,major,A
65,27,1,imitation_chain,27,1,61.50459858603,63.0308722930945,50.8225768827146,61.6184019885915,62.9121330988839,"0.650566893424036,0.633718820861678,0.300793650793651,0.581609977324263,1.36557823129252",0.5781677008388689,Minor,D#,3,1.001907571813197,0.22993543466357255,0.5664681327055588,minor,d#
3344,27,2,imitation_chain,239,220,62.0889249678421,63.9431168128139,54.6032156078213,61.9055631510508,63.0255774909188,"0.831201814058957,0.870657596371882,0.556916099773242,0.547301587301587,0.904897959183673",0.6158156196536336,Minor,G,7,1.0943302770720797,0.17950060457096448,0.5824929985773131,minor,g
4469,27,3,imitation_chain,1644,305,61.5116536355938,63.7616698172559,54.3042487986584,56.0272176253989,61.2691801596156,"0.616054421768708,0.548095238095238,0.579183673469387,0.58015873015873,0.662766439909297",0.6796361964088448,Minor,F#,6,1.2423287549022477,0.1900902275246493,0.648955110016837,minor,f#
4795,27,4,imitation_chain,2050,329,48.5621522373755,51.4701777051342,44.3222264934189,41.9377420736749,48.796951038294,"0.656349206349206,0.543310657596372,0.644104308390023,0.209387755102041,0.61031746031746",0.862227133448822,Major,C#,1,1.1334769634012598,0.20599637248932087,0.8548989101489095,major,C#
5369,27,5,imitation_chain,2190,363,60.8449400338166,63.7346319495636,56.5338143975882,54.7901637663752,59.7813400767737,"0.627619047619048,0.628480725623583,0.626077097505669,0.533061224489796,0.765714285714286",0.6491908244618729,Minor,A,9,1.4245672000531002,0.23298117504880891,0.636298250890423,minor,a
5511,27,6,imitation_chain,2467,371,59.9285450991489,63.7465137228233,59.0894769664384,55.3298003247517,59.8344206402039,"0.627142857142857,0.616938775510204,0.615419501133787,0.648412698412699,1.08866213151927",0.6445413242006188,Major,C,0,1.1675858233415124,0.22881578493649965,0.6456375199145656,major,C
5635,27,7,imitation_chain,2551,377,60.680586821892,63.9176063837026,55.0197895188924,52.5713769765301,56.5978730222847,"0.627278911564626,0.606031746031746,0.61390022675737,0.359455782312925,0.868662131519274",0.43300580765968255,Major,A,9,1.4139389996632181,0.161230047618789,0.4595846347928227,major,A
5999,27,8,imitation_chain,2601,400,59.7732384973848,63.9622002960237,59.3007498156905,54.3431134777975,59.078246872514,"0.67312925170068,0.628367346938775,0.695918367346939,0.647936507936508,0.615555555555556",0.6103164090329348,Major,B,11,1.0555142071061439,0.2064114145470259,0.6043554469706232,major,B
6794,27,9,imitation_chain,2712,451,59.4240351489405,63.4131477521523,59.2286769143403,54.4028457599419,58.9567397184437,"0.695963718820862,0.720589569160998,0.753945578231292,0.46297052154195,1.01857142857143",0.7493248378104538,Major,B,11,1.0965558291325854,0.23841082493827273,0.7476873122070737,major,B
7105,27,10,imitation_chain,3055,475,59.401277427901,63.304921575733196,59.6543049473631,54.1117209107556,59.5047395006703,"0.672403628117914,0.727392290249433,0.79421768707483,0.746145124716553,1.0297052154195",0.6319871315794481,Minor,C,0,1.1784133434513957,0.27025135277736734,0.640824563604073,minor,c
7147,27,11,imitation_chain,3200,476,59.9276100522085,63.1808137352524,59.0050014130912,54.2196897821398,59.0750700700457,"0.634036281179138,0.646575963718821,0.546009070294785,0.486712018140589,0.661292517006802",0.6204129687978851,Major,B,11,1.1429743262413115,0.22277824822630624,0.6147834338842713,major,B
73,28,1,imitation_chain,28,5,56.3730307127722,59.8929577593656,54.989924225939,57.3295818092323,59.8909483322933,"0.614965986394558,0.369433106575964,0.787074829931973,0.419206349206349,1.04281179138322",0.695920249046104,Minor,C,0,1.0610655005152958,0.19291962812067293,0.7072254527968581,minor,c
641,28,2,imitation_chain,243,42,47.375639155861,50.6455357761727,44.4455219528011,48.8239886375893,50.0823440688324,"0.675804988662132,0.335578231292517,0.642993197278912,0.380975056689342,0.819727891156463",0.577670614351227,Minor,G#,8,1.3033280065069757,0.2574045369601787,0.5378035334954514,minor,g#
1489,28,3,imitation_chain,472,88,58.1913975935159,60.6626812284709,50.7443001205125,48.0558810584656,57.7346834081072,"0.553424036281179,0.270294784580499,0.542902494331066,0.206553287981859,0.580566893424036",0.6915760045355294,Major,D#,3,1.0310656828193143,0.18008268455706353,0.6938985530635281,minor,a#
2779,28,4,imitation_chain,911,176,54.4004138247694,58.3538182812249,59.9414037288437,48.2666684428038,53.0661045779091,"0.566757369614512,0.322698412698413,0.546734693877551,0.264512471655329,0.57859410430839",0.603713285851475,Major,F,5,1.2630200390818873,0.20477293395409607,0.6010619990011342,major,F
4474,28,5,imitation_chain,1441,307,50.0301612707212,52.815837845927,57.0854538068321,46.4747291832696,54.7228399960218,"0.449909297052154,0.347732426303855,0.407528344671202,0.366961451247166,0.383151927437641",0.6852865467945344,Major,D,2,1.0321262743705508,0.1543222621549535,0.6724787620340272,major,D
5165,28,6,imitation_chain,2054,353,59.4412456686863,62.2387221576796,67.0066934719671,52.4869273422815,55.4961406524539,"0.30421768707483,0.397551020408164,0.410022675736961,0.462925170068027,0.776122448979592",0.8153619276916513,Major,G,7,1.3547011950556314,0.25367123916736195,0.8154119148383876,major,G
6759,28,7,imitation_chain,2354,452,58.9515872016949,62.0601402323414,66.6222605364035,54.9440809643109,55.5048411087702,"0.615895691609977,0.60546485260771,0.606303854875283,0.55609977324263,1.19136054421769",0.5388414609771427,Major,G,7,1.1296060330045858,0.1985356456925749,0.5811865709616867,major,G
6881,28,8,imitation_chain,3041,459,47.1902416429329,50.9570616805576,55.7125423946309,44.4387107266539,44.8734768239035,"0.483560090702948,0.509002267573696,0.599931972789116,0.470408163265306,0.896439909297052",0.6477047449918528,Minor,G#,8,1.4688037032388064,0.254564776418206,0.689407736940689,minor,g#
6998,28,9,imitation_chain,3085,467,58.7103937781831,62.8718252242212,66.3084470149835,57.9603382340045,58.878921711663,"0.534353741496599,0.512562358276644,0.536485260770975,0.522721088435374,0.880090702947845",0.8587976663418575,Major,B,11,1.2056626083276318,0.2286662586942578,0.8634419675737124,major,B
7002,28,10,imitation_chain,3133,468,58.4707986024821,63.2302771707978,66.2042360622923,53.9570507818647,58.7805906171433,"0.511519274376417,0.513174603174603,0.479229024943311,0.417460317460318,0.881043083900227",0.7406298591106961,Major,F#,6,1.0616894871515066,0.21473032886382534,0.7523149795073152,major,F#
7300,28,11,imitation_chain,3137,482,59.0698287203516,63.0686527544086,66.2741838457287,54.1144302845632,59.4888355993899,"0.547142857142857,0.524807256235827,0.525555555555556,0.42734693877551,0.742970521541951",0.8688630415610825,Major,B,11,1.214532578433293,0.22046315140196798,0.868625656065616,major,B
2553,29,1,imitation_chain,29,145,45.9082592883976,49.1011478407266,45.9465916208322,53.6474696218147,46.3903429750302,"0.932879818594104,0.600181405895692,0.771383219954649,0.556643990929705,0.828707482993197",0.7431849948503955,Minor,A#,10,1.1640216898106652,0.24712862523042414,0.7473222727975617,minor,a#
2807,29,2,imitation_chain,1325,176,46.1428874279634,53.2769164511465,46.2786793219043,47.6934921533005,46.1662533783479,"0.764716553287982,0.4981179138322,0.8859410430839,0.51827664399093,1.10507936507936",0.7341614198544062,Major,A#,10,1.0266631405370157,0.2289797949216507,0.7406352681492373,major,A#
3118,29,3,imitation_chain,1462,206,59.0537503172253,65.4614661129814,58.0998784012517,60.6533446222714,58.2240108798441,"0.730680272108844,0.559909297052154,0.672993197278912,0.466213151927437,1.27956916099773",0.6443817949996071,Minor,A#,10,1.1368847586452502,0.23577698953382437,0.6484565797123314,minor,a#
4618,29,4,imitation_chain,1548,319,58.136093771114,65.7501812209311,57.9799058940556,60.2561520566705,58.0561561985395,"0.627052154195011,0.617619047619047,0.753832199546486,0.593106575963719,0.857414965986394",0.6936363941636318,Minor,A#,10,1.0465023476067428,0.2345421726150887,0.6944093018133836,minor,a#
5141,29,5,imitation_chain,2124,353,58.057217978649,65.6534113851309,53.7574237857379,55.7899269037708,58.7085970932652,"0.55718820861678,0.802063492063492,0.578866213151927,0.81031746031746,1.44541950113379",0.7388171296693995,Major,F#,6,1.1144344887905722,0.21133584618154674,0.7334079697363296,major,F#
5292,29,6,imitation_chain,2338,362,58.9303890861157,65.618662606571,53.999503354286,55.6600390693545,59.0388912503624,"0.534240362811791,0.497120181405895,0.509954648526077,0.487142857142857,0.661473922902494",0.8424421249183692,Major,B,11,1.1654647475545112,0.21287395314464802,0.8427939323255638,major,B
5495,29,7,imitation_chain,2429,370,59.5490546128131,65.2049864859808,55.2176903041332,59.9258677338638,59.7025676222945,"0.523628117913832,0.536848072562358,0.499478458049887,0.350702947845805,1.19208616780045",0.8503256242219804,Major,C,0,1.1165132503305484,0.21038084215288835,0.8473627756233729,major,C
5579,29,8,imitation_chain,2539,375,47.2057049175733,50.4471473728634,42.2123706386814,45.0441850933441,47.5948389953492,"0.540340136054422,0.473514739229025,0.467755102040816,0.435487528344671,1.46267573696145",0.483859619180377,Minor,B,11,1.2794455614962579,0.1795324917749561,0.4808726316200016,minor,b
5633,29,9,imitation_chain,2581,377,59.2966753102247,61.675238402877,54.0059987701802,56.837964644065,59.0754367186871,"0.4421768707483,0.478480725623583,0.463990929705215,0.453242630385488,0.868662131519274",0.8285061806576439,Minor,B,11,1.0808193169384492,0.20383775045679728,0.834294910880188,minor,b
6039,29,10,imitation_chain,2599,402,58.8609157570434,61.9759580323161,54.6166038553364,56.5724045967674,59.145531301616,"0.615578231292517,0.605034013605442,0.590680272108843,0.660861678004535,0.984625850340136",0.725216578843047,Minor,B,11,1.1841544851875512,0.23034150269450424,0.7363762435520581,minor,b
6629,29,11,imitation_chain,2737,442,47.1651154209532,49.7809995142316,43.1790009931835,40.6727513981198,45.8761738690305,"0.459750566893424,0.48437641723356,0.549229024943311,0.474263038548753,0.769478458049887",0.6491908244618729,Minor,G,7,1.4245672000530998,0.23298117504880886,0.6320893209622127,minor,g
1979,30,1,imitation_chain,30,115,59.3524628763558,59.7295154818974,63.8161630432666,64.5640582366779,54.6168024717663,"0.788662131519274,0.270113378684807,0.64015873015873,0.57108843537415,0.947709750566893",0.9071339761214711,Minor,E,4,1.5015172203116136,0.265190934247613,0.9130902797513614,minor,e
3815,30,2,imitation_chain,1120,259,58.7871287403107,52.4696133866304,58.6376208255701,63.7476828398207,55.1225801075924,"0.86952380952381,0.336575963718821,0.603786848072562,0.51326530612245,0.809705215419502",0.6492574460961765,Minor,B,11,1.0053928978868523,0.19182188179565407,0.6557864807810928,minor,b
3824,30,3,imitation_chain,1813,258,47.3439263886183,41.6152561507733,46.5820392324082,51.9466577083334,42.9886335543373,"0.633809523809524,0.308548752834467,0.633990929705215,0.393650793650794,0.513265306122449",0.710671422192753,Minor,B,11,1.2019537637633055,0.21484902098166647,0.7138644157858371,minor,b
5646,30,4,imitation_chain,1818,377,59.0595292773484,52.5501690133706,58.0749308765484,64.2703425749533,54.311215153547,"0.580476190476191,0.186462585034014,0.684739229024943,0.225215419501134,0.636643990929705",0.6241277012999181,Major,F#,6,1.123181802496449,0.20435458910554968,0.6029970991538977,major,F#
